,year,company_name,number_of_single_use_plastic_bags_issued,gross_proceeds_of_charge,vat,costs_deducted,cost_of_changing_till_systems,cost_of_staff_communications,cost_of_customer_communications,cost_of_obtaining_advice_on_charge,cost_of_administering_donations,other_costs_associated_with_implementing_charge,net_proceeds,amount_donated_to_good_causes,number_of_paper_bags_issued,number_of_bags_for_life_issued,number_of_fabric_bags_issued,number_of_other_bags_issued,difference_between_donations_and_proceeds,charity/voluntary,local_causes,health,arts_heritage,sports,education,environment,unknown
547,2018-19,CHOICE SUPPORT,117,5.85,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,,,,,,,0,0,0,0,0,0,0,1
548,2018-19,COMPANY SHOP LTD,801045,40624.8,6770.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854.0,13403.0,,,,,-20451.0,1,0,0,0,0,0,0,0
549,2018-19,COMPASS GROUP UK AND IRELAND LIMITED,109471,5473.55,912.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.29,4561.0,,,,,-0.2899999999999636,0,0,0,0,0,0,1,0
550,2018-19,COOK TRADING LTD,592390,29619.5,4936.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24682.92,,,,,,,0,0,0,0,0,0,0,1
551,2018-19,COOPLAND AND SON (SCARBOROUGH) LTD,1207317,60365.85,10060.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50304.87,50304.0,,,,,-0.8700000000026193,0,0,1,0,0,0,0,0
552,2018-19,D J SQUIRE & CO LTD,83679,4183.95,697.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3486.62,3487.0,,,,,0.38000000000010914,0,1,0,0,0,0,0,0
553,2018-19,DEBENHAMS RETAIL LTD,515265,25763.25,4293.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21469.37,21469.0,,10732977.0,,,-0.36999999999898137,1,0,0,0,0,0,0,0
554,2018-19,DECATHLON,739218,36960.9,6160.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30800.75,,,59387.0,,,,0,0,0,0,0,0,0,1
555,2018-19,DEICHMANN SHOES UK LTD,1916609,95830.45,15971.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79858.71,,,,,,,0,0,0,0,0,0,0,1
556,2018-19,DIAGEO,2951,147.55,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.96,,,,,,,0,0,0,0,0,0,0,1
557,2018-19,"DICKINSON & MORRIS, PART OF THE SAMWORTH BROTHERS GROUP",19960,1010.88,168.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.4,,,,,,,0,0,0,0,0,0,0,1
558,2018-19,DUNELM (SOFT FURNISHINGS) LTD,1659536,91031.35,16697.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74333.6,74334.0,,,,,0.39999999999417923,1,0,0,0,0,0,0,0
559,2018-19,DURHAM COUNTY COUNCIL,415,20.75,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09,20.0,,,,,0.9100000000000001,1,0,0,0,0,0,0,0
560,2018-19,E H BOOTH & CO LIMITED,1609061,80453.05,13408.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67044.21,,,,,,,0,0,0,0,0,0,0,1
561,2018-19,EBOR FOODMARKETS LIMITED,529045,26452.25,4408.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22043.54,22043.0,,,,,-0.5400000000008731,1,0,0,0,0,0,0,0
562,2018-19,EDMUNDSON ELECTRICAL LTD,4171,208.55,34.75833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.79,1000.0,,,,,826.21,0,0,0,0,0,0,1,0
563,2018-19,ELIM FOURSQAURE GOSPEL ALLIANCE,768,38.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,,,,,,0,0,0,0,0,0,0,1
564,2018-19,ELIOR UK,34582,1729.1,288.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.92,1441.0,,,,,0.07999999999992724,1,0,0,0,0,0,0,0
565,2018-19,ELLIS BRIGHAM LTD,27826,1382.94,230.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.45,,,,,,,0,0,0,0,0,0,0,1
566,2018-19,ENTERTAINMENT MAGPIE LTD,8822,441.1,73.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.58,368.0,8822.0,,,,0.4200000000000159,0,1,0,0,0,0,0,0
567,2018-19,ESTEE LAUDER COSMETICS LIMITED,57108,2855.4,475.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.5,2380.0,,,,,0.5,0,1,0,0,0,0,0,0
568,2018-19,EYRE & ELLISTON LTD,58,2.9,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,50.0,,,,,47.58,1,0,0,0,0,0,0,0
569,2018-19,F HINDS LTD,54233,2711.65,451.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.71,2260.0,,,,,0.2899999999999636,1,1,0,0,0,0,0,0
570,2018-19,FARMFOODS LIMITED,8779737,438986.85,73164.48,3822.37,0.0,0.0,0.0,0.0,0.0,3822.37,362000.0,,,,,,,0,0,0,0,0,0,0,1
571,2018-19,FENWICK LIMITED,154,7.7,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,,,,,,,0,0,0,0,0,0,0,1
572,2018-19,FORBIDDEN PLANET (SCOTLAND) LTD,197445,9872.25,1645.38,987.26,0.0,0.0,0.0,0.0,987.26,0.0,7239.609999999999,0.0,,,,,-7239.609999999999,0,1,0,0,0,0,0,0
573,2018-19,FROZEN VALUE LTD,1573694,78684.7,13114.12,3000.0,0.0,2000.0,0.0,0.0,1000.0,0.0,62570.58,,,,,,,0,0,0,0,0,0,0,1
574,2018-19,GRAFTON MERCHANTING GB LTD,7028,351.4,58.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.83,293.0,,,,,0.17000000000001592,1,0,0,0,0,0,0,0
575,2018-19,GREENHALGH'S CRAFT BAKERY LTD,191069,9553.45,1592.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7961.21,,,,,,,0,0,0,0,0,0,0,1
576,2018-19,GREGGS PLC,13865756,693287.8,115547.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577739.83,577793.0,,,,,53.17000000004191,1,0,0,0,0,0,1,0
577,2018-19,H&M HENNES & MAURITZ UK AND IRELAND LTD,12336242,616812.1,102802.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514010.08,420032.0,2692541.0,,,,-93978.08000000002,1,0,0,0,0,0,0,0
578,2018-19,H.I. WELDRICK LTD.,13904,695.0,115.83,150.48,0.0,0.0,0.0,0.0,0.0,150.48,428.69,429.0,,,,,0.3100000000000023,1,0,0,0,0,0,0,0
579,2018-19,HALFORDS GROUP PLC,230077,11503.85,1917.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9586.54,9587.0,,,,,0.4599999999991269,1,0,0,0,0,0,0,0
580,2018-19,HAMLEYS OF LONDON LIMITED,678946,33947.3,5657.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28289.420000000002,13000.0,,,,,-15289.420000000002,1,0,0,0,0,1,0,0
581,2018-19,HASKINS GARDEN CENTRES LTD,44549,2227.45,371.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.23,1856.0,,,,,-0.2300000000000182,0,1,0,0,0,0,0,0
582,2018-19,HAVEN HOLIDAYS,847248,42362.4,7060.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35302.0,35302.0,,,,,0.0,1,0,0,0,0,0,0,0
583,2018-19,HEART OF ENGLAND CO-OPERATIVE SOCIETY LIMITED,1294180,64709.0,10784.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53924.17,53924.0,,,,,-0.16999999999825377,1,1,1,0,1,1,0,0
584,2018-19,HEATHCOAT FABRICS LIMITED,480,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,,,,,4.0,1,0,0,0,0,0,0,0
585,2018-19,HELSTON GARAGES LTD,4608,230.4,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,,,,,0.0,1,0,0,0,0,0,0,0
586,2018-19,HIDDEN HEARING LTD,5277,263.85,43.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.87,219.0,,,,,-0.8700000000000045,1,0,0,0,0,0,0,0
587,2018-19,HILLIER NURSERIES LTD,13644,682.2,113.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.5,568.0,520.0,,,,-0.5,1,0,0,0,0,0,0,0
588,2018-19,HOBBYCRAFT TRADING LTD,1692051,84602.55,14100.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70502.12,70502.0,8228.0,,,,-0.11999999999534339,1,0,0,0,0,0,0,0
589,2018-19,HOMEBASE (HHGL LTD),441391,22069.55,3678.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18391.29,18391.0,,,,,-0.2900000000008731,1,0,0,0,0,0,0,0
590,2018-19,HOTEL CHOCOLAT RETAIL LTD,14916,745.8,124.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.5,,,,,,,0,0,0,0,0,0,0,1
591,2018-19,HOUSE OF LORDS CATERING AND RETAIL SERVICES,6797,339.85,56.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.21,283.0,,,,,-0.20999999999997954,1,0,0,1,0,0,0,0
592,2018-19,HUGHES TV AND AUDIO LIMITED,4437,221.85,36.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.87,185.0,,,,,0.12999999999999545,0,1,0,0,0,0,0,0
593,2018-19,ICELAND FOODS LTD,61001111,3050055.55,508342.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541712.96,1137558.0,,,,,-1404154.96,1,0,0,0,0,0,0,0
594,2018-19,IMPERIAL WAR MUSEUM,39952,1997.6,332.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.67,,,,,,,0,0,0,0,0,0,0,1
595,2018-19,J BARBOUR & SONS LTD,26326,1316.3,219.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.92,0.0,,,,,-1096.92,0,0,0,0,0,0,1,0
596,2018-19,J.P.MCDOUGALL & CO.LIMITED TRADING AS DULUX DECORATOR CENTRES,39872,3987.2,664.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322.67,,,,,,,0,0,0,0,0,0,0,1
597,2018-19,JACOBS & TURNER LTD,410181,20509.05,3418.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17090.88,,,,,,,0,0,0,0,0,0,0,1
598,2018-19,JARROLD & SONS LIMITED,47108,2355.4,392.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.83,1963.0,,,,,0.17000000000007276,1,1,0,0,0,0,0,0
599,2018-19,JD SPORTS FASHION PLC,9188288,459414.4,76569.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382845.33,,,,,,,0,0,0,0,0,0,0,1
600,2018-19,JOHN GROSE GROUP LTD,25288,1264.4,210.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.67,1053.0,,,,,-0.6700000000000728,1,0,0,0,0,0,0,0
601,2018-19,JOHN LEWIS PLC,9176004,480219.0,80036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400183.0,,,,,,,0,0,0,0,0,0,0,1
602,2018-19,KRISPY KREME UK LTD,763640,38182.0,6363.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31818.33,,,,,,,0,0,0,0,0,0,0,1
603,2018-19,L ROWLANDS & CO (RETAIL) LIMITED,19368,968.4,161.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,968.0,,,,,161.0,0,0,1,0,0,0,0,0
604,2018-19,LAKELAND LIMITED,172653,8632.65,1438.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7193.88,7194.0,,,,,0.11999999999989086,1,0,0,0,0,0,1,0
605,2018-19,LEEDS BECKETT UNIVERSITY,941,47.05,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21,39.0,,,,,-0.21000000000000085,1,0,0,0,0,0,0,0
606,2018-19,LEEKES LIMITED,3412,170.6,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.17,,,,,,,0,0,0,0,0,0,0,1
607,2018-19,LEICESTER CITY FOOTBALL CLUB LIMITED,22499,1124.95,187.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.46,937.0,,,,,-0.4600000000000364,1,0,0,0,0,0,0,0
608,2018-19,LEONARD F JOLLYES (B.P) LTD,182684,9134.2,1522.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7611.83,,,5248.0,,,,0,0,0,0,0,0,0,1
609,2018-19,LINCOLNSHIRE COOPERATIVE LTD,3482815,174140.75,29023.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145117.3,145117.0,,1036466.0,,,-0.29999999998835847,0,1,0,0,0,0,0,0
610,2018-19,LLOYDS PHARMACY LTD,388852,19442.6,3240.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16202.17,16202.0,,,,,-0.17000000000007276,0,0,1,0,0,0,0,0
611,2018-19,LONGLEAT ENTERPRISES LIMITED,27612,1380.6,230.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.5,,,3863.0,,,,0,0,0,0,0,0,0,1
612,2018-19,LOROS ENTERPRISES LTD,2479,123.95,20.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.29,,,,,,,0,0,0,0,0,0,0,1
613,2018-19,LOUGHBOROUGH STUDENTS UNION,81036,4051.8,675.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3376.5,,,,,,,0,0,0,0,0,0,0,1
614,2018-19,MACHINE MART LTD,4362,233.05,46.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.94,,,,,,,0,0,0,0,0,0,0,1
615,2018-19,MACKAYS STORES LTD,1537100,76855.0,12809.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64045.84,64046.0,,,,,0.16000000000349246,1,0,0,0,0,0,0,0
616,2018-19,MAJESTIC WINE WAREHOUSES LTD,15114,755.7,125.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.75,,,,,,,0,0,0,0,0,0,0,1
617,2018-19,MARKS AND SPENCER GROUP PLC,55539370,2776968.5,462828.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314140.42,2314140.0,,,,,-0.4199999999254942,1,0,1,0,0,0,1,0
618,2018-19,MAX SPIELMANN LIMITED,98898,4944.9,824.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.75,4121.0,,,,,0.25,1,0,0,0,0,0,0,0
619,2018-19,MCCOLLS RETAIL GROUP,618054,30902.7,5150.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25752.25,,,,,,,0,0,0,0,0,0,0,1
620,2018-19,MENKIND LIMITED,458376,22918.8,3819.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19099.0,,,,,,,0,0,0,0,0,0,0,1
621,2018-19,MERCEDES-BENZ CARS UK LIMITED,189,9.45,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,,,,,,,0,0,0,0,0,0,0,1
622,2018-19,MERCEDES-BENZ RETAIL GROUP UK LIMITED,315,15.75,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12,16.0,,,,,2.880000000000001,0,0,1,0,0,0,0,0
623,2018-19,MERLIN ENTERTAINMENTS LTD,273378,13668.9,2278.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11390.75,11390.0,,,,,-0.75,1,0,0,0,0,1,0,0
624,2018-19,MERSEYTRAVEL,324,16.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,,,,,,,0,0,0,0,0,0,0,1
625,2018-19,MICHAEL ABAKHAN LIMITED,73768,3688.4,614.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3073.67,3074.0,,,,,0.32999999999992724,1,0,0,0,0,0,0,0
626,2018-19,MINDS MATTER (TA) LTD,112431,5621.55,936.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684.62,4685.0,,,,,0.38000000000010914,0,0,1,0,0,0,0,0
627,2018-19,MNG MANGO UK LIMITED,2180,109.0,18.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.83,87.0,,,,,-3.8299999999999983,0,0,1,0,0,0,0,0
628,2018-19,MONDELEZ EUROPE SERVICES GMBH - UK BRANCH,121801,6090.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5075.0,,,,,,,0,0,0,0,0,0,0,1
629,2018-19,MORLEYS DEPARTMENT STORES LTD,364616,18230.81,3091.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15139.46,,,,,,,0,0,0,0,0,0,0,1
630,2018-19,MOTHERCARE PLC,1487350,74367.5,12394.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61972.92,61972.0,,,,,-0.9199999999982538,0,0,0,0,0,0,1,0
631,2018-19,MP MORAN & SONS LIMITED,3849,192.45,32.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.37,192.0,,,,,31.629999999999995,0,0,1,0,0,0,0,0
632,2018-19,NIKE RETAIL UK (A UK ESTABLISHMENT OF NIKE RETAIL B.V.),719640,35982.0,5997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29985.0,29985.0,,,,,0.0,1,0,0,0,0,0,0,0
633,2018-19,NIRVANA SPA & LEISURE LTD,55,2.75,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,,,,,,,0,0,0,0,0,0,0,1
634,2018-19,NISBETS PLC,73165,3658.25,589.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068.99,,,,,,,0,0,0,0,0,0,0,1
635,2018-19,NORWICH TOURIST INFORMATION CENTRE,96,4.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,,,,,1.0,1,0,0,0,0,0,0,0
636,2018-19,NOTCUTTS LIMITED,82448,4122.4,687.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435.33,,,,,,,0,0,0,0,0,0,0,1
637,2018-19,OCADO RETAIL LIMITED,156311434,7815571.7,1302595.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6512976.42,,,,,,,0,0,0,0,0,0,0,1
638,2018-19,OLDRIDS AND CO LTD,106387,5319.35,886.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432.79,4433.0,,,,,0.21000000000003638,0,0,0,0,0,0,1,0
639,2018-19,ONE STOP STORES LTD,17169049,858622.22,142503.11,64860.0,0.0,0.0,0.0,0.0,64860.0,0.0,651259.11,688484.0,,5533317.0,,,37224.890000000014,0,1,0,0,0,0,0,0
640,2018-19,PAULTONS PARK LTD,76126,3806.3,634.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.92,3172.0,,,,,0.07999999999992724,0,0,0,0,0,0,1,0
641,2018-19,PAVERS LTD,357923,17896.15,2982.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14913.46,,,,,,,0,0,0,0,0,0,0,1
642,2018-19,PERCY INGLE BAKERIES LTD,624299,31214.95,5202.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26012.46,14983.0,624299.0,,,,-11029.46,1,1,0,0,1,0,0,0
643,2018-19,PETROGAS GROUP UK LTD,256619,12831.0,2138.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10692.5,10692.0,,,,,-0.5,1,0,0,0,0,0,0,0
644,2018-19,PETS AT HOME LIMITED,1747547,87377.35,14562.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72814.46,,,,,,,0,0,0,0,0,0,0,1
645,2018-19,PICSOLVE INTERNATIONAL LTD,76613,3830.65,638.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192.21,3064.0,,5337.0,,,-128.21000000000004,1,0,0,0,0,0,0,0
646,2018-19,PORTMEIRION GROUP UK LIMITED,36106,1805.3,300.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.42,,,,,,,0,0,0,0,0,0,0,1
647,2018-19,POST OFFICE LIMITED,414,20.7,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,100.0,,,,,82.75,0,0,0,0,0,0,1,0
648,2018-19,POTTERS LEISURE LTD,2773,138.65,23.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.54,116.0,,,,,0.45999999999999375,0,1,0,0,0,0,0,0
649,2018-19,POUNDLAND LIMITED ,39725041,1986252.05,331042.01,436975.45,0.0,0.0,436975.45,0.0,0.0,0.0,1218234.99,0.0,,,,,-1218234.99,0,0,0,0,0,0,0,1
650,2018-19,POUNDSTRETCHER LTD,5725186,286259.3,47709.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238549.42,,,,,,,0,0,0,0,0,0,0,1
651,2018-19,PRET A MANGER (EUROPE) LTD,859511,42975.55,7162.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35812.96,,,,,,,0,0,0,0,0,0,0,1
652,2018-19,PRUDHOE BARGAINS,3067,153.35,25.56,50.0,50.0,0.0,0.0,0.0,0.0,0.0,77.79,,,,,,,0,0,0,0,0,0,0,1
653,2018-19,QD COMMERCIAL GROUP HOLDINGS LIMITED,997001,49898.08,8331.0,16500.0,0.0,0.0,0.0,0.0,16500.0,0.0,25067.08,,,,,,,0,0,0,0,0,0,0,1
654,2018-19,QUALITY SAVE,9720,486.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,405.0,,,,,0.0,0,1,0,0,0,0,0,0
655,2018-19,QVC,34738,1736.9,289.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.42,1447.0,,,,,-0.42000000000007276,0,1,0,0,0,0,0,0
656,2018-19,RADSTOCK CO-OPERATIVE SOCIETY LIMITED,682379,34118.95,5686.49,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,23432.46,,,,,,,0,0,0,0,0,0,0,1
657,2018-19,RAGDALE HALL (1990) LIMITED,2048,102.4,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.33,,,,,,,0,0,0,0,0,0,0,1
658,2018-19,RED 5 (RETAIL) LIMITED,34486,1724.3,287.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.92,,,,,,,0,0,0,0,0,0,0,1
659,2018-19,RICHER SOUNDS LTD,1955,97.75,16.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.46,81.0,,,,,-0.45999999999999375,1,0,0,0,0,0,0,0
660,2018-19,RIVER ISLAND CLOTHING CO LTD,7107087,541605.65,90267.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451338.04,,,,,,,0,0,0,0,0,0,0,1
661,2018-19,ROBERT DYAS HOLDINGS LIMITED,1300324,65016.2,10836.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54180.17,54180.0,,,,,-0.16999999999825377,1,0,0,0,0,0,0,0
662,2018-19,ROMAN ORIGINALS PLC,416139,20806.95,3467.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17339.12,17339.0,,,,,-0.11999999999898137,0,1,0,0,0,0,0,0
663,2018-19,ROYS (WROXHAM) LIMITED,532709,26635.45,4439.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22196.21,26323.0,,,,,4126.790000000001,1,0,0,0,0,0,0,0
664,2018-19,RYMAN LIMITED,1167290,58364.5,9727.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48637.08,48637.0,,,,,-0.08000000000174623,1,0,0,0,0,0,0,0
665,2018-19,SAINSBURY'S,53475427,2673771.35,445628.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228142.79,2228143.0,,,,,0.2099999999627471,1,1,0,0,0,0,0,0
666,2018-19,SALLY SALON SERVICES LTD,160602,8030.1,1338.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6691.75,6692.0,,,,,0.25,1,0,0,0,0,0,0,0
667,2018-19,SAVERS HEALTH & BEAUTY LIMITED,11969387,598469.35,99744.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498724.46,,,,,,,0,0,0,0,0,0,0,1
668,2018-19,SAYERS THE BAKERS LIMITED,1482265,74113.0,12352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61761.0,61761.0,,,,,0.0,1,1,0,0,0,0,0,0
669,2018-19,SCOTTISH MIDLAND CO-OPERATIVE SOCIETY LTD,301418,15070.9,2511.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12559.08,12559.0,,,,,-0.07999999999992724,0,1,0,0,0,0,0,0
670,2018-19,SCREWFIX DIRECT LTD,129693,6484.65,1080.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403.87,,,,,,,0,0,0,0,0,0,0,1
671,2018-19,SHEARINGS HOTELS LTD,13,0.65,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,,,,,,,0,0,0,0,0,0,0,1
672,2018-19,SKECHERS USA LTD,280781,14039.05,2339.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11699.21,,,,,,,0,0,0,0,0,0,0,1
673,2018-19,SMG UK LTD FIRST DIRECT ARENA,8058,402.9,67.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.75,,,,,,,0,0,0,0,0,0,0,1
674,2018-19,SMG UK LTD T/A MANCHESTER ARENA,1846,92.3,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92,77.0,,,,,0.0799999999999983,1,1,0,0,0,0,0,0
675,2018-19,SMIGGLE UK LIMITED,845065,42253.0,7042.0,35211.0,0.0,0.0,0.0,0.0,0.0,35211.0,0.0,,,,,,,0,0,0,0,0,0,0,1
676,2018-19,SMYTHS TOYS UK LIMITED,2253422,112671.0,18779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93892.0,93892.0,,,,,0.0,1,0,0,0,0,0,0,0
677,2018-19,SNAPPY SNAPS,772,38.6,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.16,32.16,,,,,0.0,1,0,0,0,0,0,0,0
678,2018-19,SODEXO LTD,180308,9062.22,1510.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7551.85,,,,,,,0,0,0,0,0,0,0,1
679,2018-19,SOUTH TYNESIDE COUNCIL,523,26.15,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,21.0,,,,,-0.8000000000000007,1,0,0,0,0,0,0,0
680,2018-19,SOUTHAMPTON CITY COUNCIL,1171,58.55,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.71,48.0,,,,,-0.7100000000000009,1,0,0,0,0,0,0,0
681,2018-19,SPORTSWIFT LTD T/A CARD FACTORY,15490596,774529.8,129088.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645441.5,,,,,,,0,0,0,0,0,0,0,1
682,2018-19,SSP UK LIMITED,6087042,304352.1,50725.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253626.75,253626.0,,,,,-0.75,1,0,0,0,0,0,0,0
683,2018-19,ST PETER'S HOSPICE,108245,5412.09,902.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4510.08,,,,,,,0,0,0,0,0,0,0,1
684,2018-19,STANLEY BLACK AND DECKER,4574,228.7,38.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.58,191.0,,,,,0.4199999999999875,0,0,0,0,1,0,0,0
685,2018-19,SUE RYDER,754548,76062.9,12677.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63385.75,63385.0,754548.0,,,,-0.75,1,0,1,0,0,0,0,0
